Date,active_cases,total_deaths,total_cases,daily_deaths,daily_cases,OnceInjectedByDay,TwiceInjectedByDay,OnceInjectedByTime,TwiceInjectedByTime
23-Dec-23,939937,43206,11624114,0,0,,,,
24-Dec-23,939937,43206,11624114,0,0,,,,
25-Dec-23,939937,43206,11624114,0,0,,,,
26-Dec-23,939937,43206,11624114,0,0,,,,
27-Dec-23,939937,43206,11624114,0,0,,,,
28-Dec-23,939937,43206,11624114,0,0,,,,
29-Dec-23,939937,43206,11624114,0,0,,,,
30-Dec-23,939937,43206,11624114,0,0,,,,
31-Dec-23,939937,43206,11624114,0,0,,,,
1-Jan-24,940599,43206,11624776,0,662,,,,
2-Jan-24,940599,43206,11624776,0,0,,,,
3-Jan-24,940599,43206,11624776,0,0,,,,
4-Jan-24,940599,43206,11624776,0,0,,,,
5-Jan-24,940599,43206,11624776,0,0,,,,
6-Jan-24,940599,43206,11624776,0,0,,,,
7-Jan-24,940599,43206,11624776,0,0,,,,
8-Jan-24,940599,43206,11624776,0,0,,,,
9-Jan-24,940599,43206,11624776,0,0,,,,
10-Jan-24,940599,43206,11624776,0,0,,,,
11-Jan-24,940599,43206,11624776,0,0,,,,
12-Jan-24,940599,43206,11624776,0,0,,,,
13-Jan-24,940599,43206,11624776,0,0,,,,
14-Jan-24,940599,43206,11624776,0,0,,,,
15-Jan-24,941018,43206,11625195,0,419,,,,
16-Jan-24,941018,43206,11625195,0,0,,,,
17-Jan-24,941018,43206,11625195,0,0,,,,
18-Jan-24,941018,43206,11625195,0,0,,,,
19-Jan-24,941018,43206,11625195,0,0,,,,
20-Jan-24,941018,43206,11625195,0,0,,,,
21-Jan-24,941018,43206,11625195,0,0,,,,
22-Jan-24,941018,43206,11625195,0,0,,,,
23-Jan-24,941018,43206,11625195,0,0,,,,
24-Jan-24,941018,43206,11625195,0,0,,,,
25-Jan-24,941018,43206,11625195,0,0,,,,
26-Jan-24,941018,43206,11625195,0,0,,,,
27-Jan-24,941018,43206,11625195,0,0,,,,
28-Jan-24,941018,43206,11625195,0,0,,,,
29-Jan-24,941018,43206,11625195,0,0,,,,
30-Jan-24,941018,43206,11625195,0,0,,,,
31-Jan-24,941018,43206,11625195,0,0,,,,
1-Feb-24,941018,43206,11625195,0,0,,,,
2-Feb-24,941018,43206,11625195,0,0,,,,
3-Feb-24,941018,43206,11625195,0,0,,,,
4-Feb-24,941018,43206,11625195,0,0,,,,
5-Feb-24,941018,43206,11625195,0,0,,,,
6-Feb-24,941018,43206,11625195,0,0,,,,
7-Feb-24,941018,43206,11625195,0,0,,,,
8-Feb-24,941018,43206,11625195,0,0,,,,
9-Feb-24,941018,43206,11625195,0,0,,,,
10-Feb-24,941018,43206,11625195,0,0,,,,
11-Feb-24,941018,43206,11625195,0,0,,,,
12-Feb-24,941018,43206,11625195,0,0,,,,
13-Feb-24,941018,43206,11625195,0,0,,,,
14-Feb-24,941018,43206,11625195,0,0,,,,
15-Feb-24,941018,43206,11625195,0,0,,,,
16-Feb-24,941018,43206,11625195,0,0,,,,
17-Feb-24,941018,43206,11625195,0,0,,,,
18-Feb-24,941018,43206,11625195,0,0,,,,
19-Feb-24,941018,43206,11625195,0,0,,,,
20-Feb-24,941018,43206,11625195,0,0,,,,
21-Feb-24,941018,43206,11625195,0,0,,,,
22-Feb-24,941018,43206,11625195,0,0,,,,
23-Feb-24,941018,43206,11625195,0,0,,,,
24-Feb-24,941018,43206,11625195,0,0,,,,
25-Feb-24,941018,43206,11625195,0,0,,,,
26-Feb-24,941018,43206,11625195,0,0,,,,
27-Feb-24,941018,43206,11625195,0,0,,,,
28-Feb-24,941018,43206,11625195,0,0,,,,
29-Feb-24,941018,43206,11625195,0,0,,,,
1-Mar-24,941018,43206,11625195,0,0,,,,
2-Mar-24,941018,43206,11625195,0,0,,,,
3-Mar-24,941018,43206,11625195,0,0,,,,
4-Mar-24,941018,43206,11625195,0,0,,,,
5-Mar-24,941018,43206,11625195,0,0,,,,
6-Mar-24,941018,43206,11625195,0,0,,,,
7-Mar-24,941018,43206,11625195,0,0,,,,
8-Mar-24,941018,43206,11625195,0,0,,,,
9-Mar-24,941018,43206,11625195,0,0,,,,
10-Mar-24,941018,43206,11625195,0,0,,,,
11-Mar-24,941018,43206,11625195,0,0,,,,
12-Mar-24,941018,43206,11625195,0,0,,,,
13-Mar-24,941018,43206,11625195,0,0,,,,
14-Mar-24,941018,43206,11625195,0,0,,,,
15-Mar-24,941018,43206,11625195,0,0,,,,
16-Mar-24,941018,43206,11625195,0,0,,,,
17-Mar-24,941018,43206,11625195,0,0,,,,
18-Mar-24,941018,43206,11625195,0,0,,,,
19-Mar-24,941018,43206,11625195,0,0,,,,
20-Mar-24,941018,43206,11625195,0,0,,,,
21-Mar-24,941018,43206,11625195,0,0,,,,
22-Mar-24,941018,43206,11625195,0,0,,,,
23-Mar-24,941018,43206,11625195,0,0,,,,
24-Mar-24,941018,43206,11625195,0,0,,,,
25-Mar-24,941018,43206,11625195,0,0,,,,
26-Mar-24,941018,43206,11625195,0,0,,,,
27-Mar-24,941018,43206,11625195,0,0,,,,
28-Mar-24,941018,43206,11625195,0,0,,,,
29-Mar-24,941018,43206,11625195,0,0,,,,
30-Mar-24,941018,43206,11625195,0,0,,,,
31-Mar-24,941018,43206,11625195,0,0,,,,
1-Apr-24,941018,43206,11625195,0,0,,,,
2-Apr-24,941018,43206,11625195,0,0,,,,
3-Apr-24,941018,43206,11625195,0,0,,,,
4-Apr-24,941018,43206,11625195,0,0,,,,
5-Apr-24,941018,43206,11625195,0,0,,,,
6-Apr-24,941018,43206,11625195,0,0,,,,
7-Apr-24,941018,43206,11625195,0,0,,,,
8-Apr-24,941018,43206,11625195,0,0,,,,
9-Apr-24,941018,43206,11625195,0,0,,,,
10-Apr-24,941018,43206,11625195,0,0,,,,
11-Apr-24,941018,43206,11625195,0,0,,,,
12-Apr-24,941018,43206,11625195,0,0,,,,
