country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation,grocery_and_pharmacy,parks_change,transit_stations,workplaces,residential_change
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/11/2020,-6,7,-14,-7,1,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/12/2020,-17,-1,-19,-9,-4,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/13/2020,-4,11,-10,0,14,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/14/2020,-6,2,-14,0,12,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/15/2020,-8,0,-16,-3,9,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/16/2020,-9,-5,-13,-6,8,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/17/2020,-1,5,-11,-2,-3,6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/18/2020,-10,-1,-18,-12,-4,6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/19/2020,-4,12,0,-7,-4,3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/20/2020,-5,6,-12,-3,9,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/21/2020,-6,3,-10,-1,9,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/22/2020,-9,-2,-13,-4,8,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/23/2020,-10,-5,-17,-4,6,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/24/2020,-9,-4,-20,-8,-5,8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/25/2020,-2,10,-7,-6,-4,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/26/2020,-7,7,-2,-9,-5,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/27/2020,-3,10,-4,4,7,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/28/2020,-10,-2,-17,-2,8,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/29/2020,-10,1,-13,1,5,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/30/2020,-13,-9,-24,-6,6,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,7/31/2020,-8,-3,-25,-11,-4,8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/1/2020,-28,-21,-45,-29,-11,12
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/2/2020,-27,-12,-38,-29,-10,11
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/3/2020,-20,-10,-35,-21,1,9
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/4/2020,-9,1,-20,-11,8,6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/5/2020,-12,-4,-24,-13,7,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/6/2020,-10,-4,-20,-14,7,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/7/2020,-5,-1,-19,-13,-2,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/8/2020,-9,1,-26,-19,-4,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/9/2020,-12,4,-16,-22,-3,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/10/2020,-7,2,-16,-11,8,6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/11/2020,-6,0,-15,-10,9,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/12/2020,-6,0,-16,-11,9,6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/13/2020,-9,-4,-14,-13,7,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/14/2020,-4,2,-15,-11,-2,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/15/2020,-6,4,-19,-18,-5,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/16/2020,-13,3,-16,-20,-5,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/17/2020,-6,7,-11,-7,8,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/18/2020,-8,2,-16,-7,11,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/19/2020,-11,-1,-19,-7,9,6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/20/2020,-11,-4,-14,-9,9,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/21/2020,-6,-1,-18,-14,-1,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/22/2020,-8,5,-20,-17,-2,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/23/2020,-14,2,-19,-18,-2,7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/24/2020,-8,5,-11,-8,10,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/25/2020,-10,-2,-14,-8,10,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/26/2020,-10,-1,-14,-8,12,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/27/2020,-10,-2,-13,-10,10,3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/28/2020,-6,0,-16,-8,0,6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/29/2020,-7,5,-17,-16,-3,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/30/2020,-14,5,-17,-16,-3,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,8/31/2020,-9,7,-11,-7,7,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/1/2020,-8,6,-9,-2,9,3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/2/2020,-12,4,-9,-11,-38,9
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/3/2020,-7,3,-5,-3,10,0
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/4/2020,-4,0,-18,-14,0,6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/5/2020,0,8,-15,-20,5,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/6/2020,-4,12,-11,-20,-2,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/7/2020,1,13,-3,-9,16,1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/8/2020,-2,3,-12,-10,16,2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/9/2020,-7,-4,-18,-13,18,3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/10/2020,-5,-5,-15,-14,16,0
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/11/2020,-3,-1,-19,-10,5,2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/12/2020,-8,0,-24,-21,1,3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/13/2020,1,20,-6,-18,-2,1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/14/2020,-4,9,-9,-14,21,0
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/15/2020,0,6,-6,-10,22,-1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/16/2020,-3,3,-10,-11,23,0
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/17/2020,-5,-3,-12,-15,19,-1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/18/2020,-15,-15,-34,-29,6,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/19/2020,-5,6,-25,-31,2,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/20/2020,-9,6,-21,-29,-2,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/21/2020,0,12,-3,-16,21,-1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/22/2020,-14,-11,-23,-21,18,1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/23/2020,-9,-3,-24,-22,22,0
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/24/2020,-10,-6,-20,-21,20,-2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/25/2020,-5,-2,-24,-21,9,0
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/26/2020,-8,5,-21,-28,7,0
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/27/2020,-26,-14,-37,-37,-9,5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/28/2020,-9,4,-22,-18,23,-1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/29/2020,-10,-2,-22,-22,23,-1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,9/30/2020,-7,2,1,-18,21,-4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/1/2020,-10,-1,-5,-16,19,-9
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/2/2020,-12,-4,-26,-18,7,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/3/2020,-10,4,-24,-28,2,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/4/2020,-7,11,-9,-23,-9,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/5/2020,-23,-12,-29,-21,14,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/6/2020,-9,-2,-20,-16,18,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/7/2020,-13,-8,-27,-21,21,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/8/2020,-10,-7,-23,-19,21,-4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/9/2020,-8,-8,-29,-24,10,1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/10/2020,-6,4,-24,-29,7,1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/11/2020,-10,3,-27,-27,-2,2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/12/2020,-8,2,-22,-18,22,-1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/13/2020,-17,-13,-36,-25,21,1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/14/2020,-17,-17,-36,-26,23,2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/15/2020,-2,2,-17,-13,23,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/16/2020,-6,-3,-31,-19,12,2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/17/2020,-8,3,-28,-28,6,3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/18/2020,-14,-1,-28,-31,-3,4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/19/2020,-4,9,-18,-13,24,-1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/20/2020,4,5,-17,-15,25,-2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/21/2020,-5,-1,-21,-17,28,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/22/2020,-3,1,-15,-19,24,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/23/2020,-1,6,-17,-17,12,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/24/2020,-3,11,-15,-24,7,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/25/2020,-6,10,-16,-20,-4,-4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/26/2020,-2,9,-9,-14,24,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/27/2020,-2,3,-13,-17,24,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/28/2020,-6,-3,-19,-17,27,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/29/2020,-8,-8,-24,-20,25,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/30/2020,1,1,-20,-17,14,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,10/31/2020,-1,7,-20,-28,8,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/1/2020,-3,10,-13,-23,-6,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/2/2020,-5,2,-17,-19,23,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/3/2020,0,1,-16,-18,24,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/4/2020,-2,-3,-15,-16,25,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/5/2020,-2,-4,-17,-18,22,-9
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/6/2020,0,-2,-21,-16,11,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/7/2020,-2,3,-20,-28,7,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/8/2020,-3,9,-15,-24,-5,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/9/2020,-4,0,-16,-16,25,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/10/2020,-1,-2,-18,-16,26,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/11/2020,-1,-4,-19,-19,28,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/12/2020,-3,-7,-18,-19,25,-9
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/13/2020,0,-2,-21,-17,14,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/14/2020,0,7,-18,-23,9,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/15/2020,0,12,-13,-21,-2,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/16/2020,-5,1,-19,-17,27,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/17/2020,-3,-3,-19,-19,27,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/18/2020,-3,-5,-18,-18,30,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/19/2020,-3,-7,-18,-16,28,-9
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/20/2020,3,1,-18,-14,5,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/21/2020,-3,3,-21,-22,7,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/22/2020,-3,8,-8,-17,-5,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/23/2020,-8,-3,-17,-18,24,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/24/2020,-3,-3,-14,-15,26,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/25/2020,-4,-4,-15,-15,32,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/26/2020,-5,-5,-9,-16,28,-9
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/27/2020,3,2,12,-16,16,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/28/2020,2,11,10,-26,11,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/29/2020,-13,0,-25,-25,-7,-4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,11/30/2020,-3,5,-14,-16,29,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/1/2020,-4,-1,-19,-20,29,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/2/2020,-5,-3,-18,-14,33,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/3/2020,-6,-6,-16,-19,31,-9
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/4/2020,-1,-1,-22,-15,18,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/5/2020,-3,6,-19,-25,10,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/6/2020,-3,12,-11,-23,-3,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/7/2020,-5,4,-13,-20,29,-8
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/8/2020,-4,-2,-16,-16,34,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/9/2020,-5,-2,-15,-20,34,-7
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/10/2020,-6,-4,-16,-17,32,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/11/2020,2,4,-17,-13,20,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/12/2020,-1,10,-18,-18,14,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/13/2020,-1,18,-8,-21,-1,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/14/2020,-3,9,-9,-13,31,-4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/15/2020,-2,3,-13,-11,30,-4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/16/2020,-5,-1,-19,-16,34,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/17/2020,-4,-1,-13,-14,32,-5
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/18/2020,0,3,-17,-14,19,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/19/2020,-2,12,-17,-24,14,-2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/20/2020,0,18,-8,-19,3,-2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/21/2020,-3,11,-9,-12,32,-4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/22/2020,-3,2,-14,-9,29,-4
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/23/2020,-13,-8,-25,-19,32,-1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/24/2020,7,9,4,-9,30,-6
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/25/2020,3,5,-13,-26,18,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/26/2020,-3,9,-20,-34,15,-1
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/27/2020,-5,14,-12,-39,2,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/28/2020,-5,8,-11,-27,26,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/29/2020,-6,0,-16,-29,25,-3
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/30/2020,-7,-2,-16,-28,28,-2
VN,Vietnam,Cần Thơ,,,VN-CT,,ChIJzYJzkp9ioDERZ-wJEdljpHI,12/31/2020,-2,4,2,-19,21,-8
VN,Vietnam,Cao Bang,,,VN-04,,ChIJ52dYYbZcyjYRWFR2N_RyN2U,2/15/2020,-9,-15,-1,,-32,5
VN,Vietnam,Cao Bang,,,VN-04,,ChIJ52dYYbZcyjYRWFR2N_RyN2U,2/16/2020,-16,-11,-14,,-7,6
VN,Vietnam,Cao Bang,,,VN-04,,ChIJ52dYYbZcyjYRWFR2N_RyN2U,2/17/2020,-11,-10,-5,,4,4
VN,Vietnam,Cao Bang,,,VN-04,,ChIJ52dYYbZcyjYRWFR2N_RyN2U,2/18/2020,-9,-1,4,,9,3
VN,Vietnam,Cao Bang,,,VN-04,,ChIJ52dYYbZcyjYRWFR2N_RyN2U,2/19/2020,-7,-11,-10,,-15,3
VN,Vietnam,Cao Bang,,,VN-04,,ChIJ52dYYbZcyjYRWFR2N_RyN2U,2/20/2020,-13,-19,2,,-17,4
VN,Vietnam,Cao Bang,,,VN-04,,ChIJ52dYYbZcyjYRWFR2N_RyN2U,2/21/2020,-11,-10,-11,,-24,8
VN,Vietnam,Cao Bang,,,VN-04,,ChIJ52dYYbZcyjYRWFR2N_RyN2U,2/22/2020,-11,-6,4,,-27,5
VN,Vietnam,Cao Bang,,,VN-04,,ChIJ52dYYbZcyjYRWFR2N_RyN2U,2/23/2020,-6,-4,-10,,-4,6
